transaction_id,truck_id,payment_method_id,total,at,truck_name,truck_description,has_card_reader,fsa_rating,payment_method
1094,1,1,700.0,2026-01-08 14:53:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1095,1,1,890.0,2026-01-08 14:53:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1096,1,2,810.0,2026-01-08 14:53:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1097,1,2,700.0,2026-01-08 14:53:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1098,1,2,700.0,2026-01-08 14:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1099,1,2,880.0,2026-01-08 14:55:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1100,1,1,700.0,2026-01-08 14:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1101,1,1,700.0,2026-01-08 14:57:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1102,1,2,700.0,2026-01-08 14:57:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1103,1,1,1040.0,2026-01-08 14:57:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1104,1,2,700.0,2026-01-08 14:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1105,1,1,700.0,2026-01-08 14:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1106,1,1,850.0,2026-01-08 15:00:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1107,1,1,700.0,2026-01-08 15:12:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1108,1,2,700.0,2026-01-08 15:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1109,1,2,700.0,2026-01-08 15:29:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1110,1,1,700.0,2026-01-08 15:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1111,1,2,700.0,2026-01-08 15:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1112,1,2,980.0,2026-01-08 15:57:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1113,1,2,700.0,2026-01-08 16:00:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1114,1,2,700.0,2026-01-08 16:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1115,1,1,700.0,2026-01-08 16:18:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1116,1,1,700.0,2026-01-08 16:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1117,1,1,700.0,2026-01-08 16:36:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1118,1,2,1000.0,2026-01-08 16:43:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1119,1,2,700.0,2026-01-08 16:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1120,1,2,990.0,2026-01-08 17:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1121,1,2,700.0,2026-01-08 17:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1122,1,2,700.0,2026-01-08 17:22:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1123,1,1,940.0,2026-01-08 17:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1124,1,1,700.0,2026-01-08 17:51:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1125,1,1,900.0,2026-01-08 17:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1126,1,1,700.0,2026-01-08 18:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1127,1,2,700.0,2026-01-08 18:15:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1128,1,1,700.0,2026-01-08 18:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1129,1,1,900.0,2026-01-08 18:28:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1130,1,1,700.0,2026-01-08 18:37:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1131,1,1,700.0,2026-01-08 18:46:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1132,1,1,700.0,2026-01-08 18:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1133,1,1,700.0,2026-01-08 18:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1134,1,2,700.0,2026-01-09 09:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1135,1,1,700.0,2026-01-09 09:07:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1136,1,1,700.0,2026-01-09 09:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1137,1,1,700.0,2026-01-09 09:49:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1138,1,1,700.0,2026-01-09 09:55:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1139,1,1,880.0,2026-01-09 10:07:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1140,1,1,1070.0,2026-01-09 10:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1141,1,1,1019.0,2026-01-09 10:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1142,1,1,1060.0,2026-01-09 10:46:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1143,1,2,700.0,2026-01-09 10:51:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1144,1,1,980.0,2026-01-09 10:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1145,1,1,980.0,2026-01-09 11:12:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1146,1,1,700.0,2026-01-09 11:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1147,1,2,700.0,2026-01-09 11:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1148,1,1,700.0,2026-01-09 11:29:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1149,1,1,700.0,2026-01-09 11:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1150,1,1,700.0,2026-01-09 11:43:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1151,1,1,700.0,2026-01-09 11:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1152,1,2,700.0,2026-01-09 11:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1153,1,1,700.0,2026-01-09 12:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1154,1,2,700.0,2026-01-09 12:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1155,1,1,980.0,2026-01-09 12:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1156,1,2,700.0,2026-01-09 12:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1157,1,1,700.0,2026-01-09 12:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1158,1,1,700.0,2026-01-09 12:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1159,1,1,700.0,2026-01-09 12:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1160,1,1,700.0,2026-01-09 12:18:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1161,1,2,1080.0,2026-01-09 12:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1162,1,2,700.0,2026-01-09 12:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1163,1,1,700.0,2026-01-09 12:22:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1164,1,1,700.0,2026-01-09 12:26:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1165,1,2,940.0,2026-01-09 12:29:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1166,1,1,700.0,2026-01-09 12:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1167,1,2,700.0,2026-01-09 12:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1168,1,1,700.0,2026-01-09 12:36:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1169,1,1,700.0,2026-01-09 12:39:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1170,1,2,700.0,2026-01-09 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1171,1,2,700.0,2026-01-09 12:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1172,1,1,700.0,2026-01-09 12:45:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1173,1,2,990.0,2026-01-09 12:46:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1174,1,1,910.0,2026-01-09 12:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1175,1,2,700.0,2026-01-09 12:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1176,1,2,980.0,2026-01-09 12:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1177,1,1,700.0,2026-01-09 12:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1178,1,1,700.0,2026-01-09 12:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1179,1,2,700.0,2026-01-09 13:00:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1180,1,2,700.0,2026-01-09 13:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1181,1,2,700.0,2026-01-09 13:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1182,1,2,700.0,2026-01-09 13:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1183,1,1,950.0,2026-01-09 13:06:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1184,1,1,860.0,2026-01-09 13:07:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1185,1,1,840.0,2026-01-09 13:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1186,1,1,700.0,2026-01-09 13:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1187,1,1,700.0,2026-01-09 13:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1188,1,1,700.0,2026-01-09 13:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1189,1,2,700.0,2026-01-09 13:12:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1190,1,1,1050.0,2026-01-09 13:13:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1191,1,1,700.0,2026-01-09 13:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1192,1,2,830.0,2026-01-09 13:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1193,1,2,1060.0,2026-01-09 13:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1194,1,2,700.0,2026-01-09 13:22:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1195,1,1,990.0,2026-01-09 13:25:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1196,1,1,980.0,2026-01-09 13:26:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1197,1,1,700.0,2026-01-09 13:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1198,1,1,700.0,2026-01-09 13:28:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1199,1,2,700.0,2026-01-09 13:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1200,1,2,700.0,2026-01-09 13:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1201,1,2,930.0,2026-01-09 13:33:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1202,1,1,700.0,2026-01-09 13:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1203,1,1,919.0,2026-01-09 13:36:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1204,1,2,700.0,2026-01-09 13:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1205,1,1,700.0,2026-01-09 13:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1206,1,1,700.0,2026-01-09 13:40:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1207,1,2,819.0,2026-01-09 13:41:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1208,1,1,700.0,2026-01-09 13:43:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1209,1,1,700.0,2026-01-09 13:45:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1210,1,2,700.0,2026-01-09 13:46:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1211,1,2,969.0,2026-01-09 13:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1212,1,2,700.0,2026-01-09 13:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1213,1,1,700.0,2026-01-09 13:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1214,1,1,950.0,2026-01-09 13:49:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1215,1,2,700.0,2026-01-09 13:49:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1216,1,1,1070.0,2026-01-09 13:50:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1217,1,1,700.0,2026-01-09 13:53:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1218,1,2,700.0,2026-01-09 13:55:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1219,1,2,700.0,2026-01-09 13:55:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1220,1,1,890.0,2026-01-09 13:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1221,1,2,700.0,2026-01-09 13:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1222,1,1,819.0,2026-01-09 13:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1223,1,1,700.0,2026-01-09 14:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1224,1,2,700.0,2026-01-09 14:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1225,1,2,940.0,2026-01-09 14:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1226,1,1,700.0,2026-01-09 14:07:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1227,1,1,900.0,2026-01-09 14:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1228,1,2,700.0,2026-01-09 14:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1229,1,1,700.0,2026-01-09 14:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1230,1,2,1030.0,2026-01-09 14:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1231,1,1,700.0,2026-01-09 14:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1232,1,2,700.0,2026-01-09 14:13:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1233,1,1,700.0,2026-01-09 14:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1234,1,1,1060.0,2026-01-09 14:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1235,1,2,980.0,2026-01-09 14:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1236,1,1,700.0,2026-01-09 14:21:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1237,1,2,910.0,2026-01-09 14:24:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1238,1,1,810.0,2026-01-09 14:26:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1239,1,1,700.0,2026-01-09 14:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1240,1,1,700.0,2026-01-09 14:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1241,1,2,700.0,2026-01-09 14:34:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1242,1,1,940.0,2026-01-09 14:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1243,1,2,700.0,2026-01-09 14:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1244,1,1,700.0,2026-01-09 14:41:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1245,1,1,700.0,2026-01-09 14:41:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1246,1,1,700.0,2026-01-09 14:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1247,1,2,700.0,2026-01-09 14:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1248,1,1,700.0,2026-01-09 14:46:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1249,1,2,1000.0,2026-01-09 14:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1250,1,1,700.0,2026-01-09 14:49:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1251,1,1,700.0,2026-01-09 14:51:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1252,1,2,700.0,2026-01-09 14:51:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1253,1,1,700.0,2026-01-09 14:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1254,1,1,700.0,2026-01-09 14:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1255,1,1,700.0,2026-01-09 14:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1256,1,2,700.0,2026-01-09 14:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1257,1,1,1010.0,2026-01-09 14:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1258,1,1,700.0,2026-01-09 15:00:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1259,1,2,700.0,2026-01-09 15:13:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1260,1,1,700.0,2026-01-09 15:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1261,1,1,969.0,2026-01-09 15:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1262,1,2,700.0,2026-01-09 15:41:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1263,1,1,700.0,2026-01-09 15:50:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1264,1,2,700.0,2026-01-09 16:07:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1265,1,1,700.0,2026-01-09 16:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1266,1,1,700.0,2026-01-09 16:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1267,1,1,700.0,2026-01-09 16:34:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1268,1,1,700.0,2026-01-09 16:40:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1269,1,1,1050.0,2026-01-09 16:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1270,1,1,980.0,2026-01-09 17:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1271,1,1,700.0,2026-01-09 17:06:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1272,1,1,700.0,2026-01-09 17:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1273,1,1,1090.0,2026-01-09 17:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1274,1,2,700.0,2026-01-09 17:31:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1275,1,1,700.0,2026-01-09 17:39:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1276,1,1,700.0,2026-01-09 17:53:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1277,1,2,700.0,2026-01-09 18:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1278,1,1,860.0,2026-01-09 18:13:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1279,1,1,700.0,2026-01-09 18:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1280,1,1,700.0,2026-01-09 18:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1281,1,2,700.0,2026-01-09 18:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1282,1,1,700.0,2026-01-09 18:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1283,1,2,700.0,2026-01-10 09:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1284,1,1,700.0,2026-01-10 09:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1285,1,1,1100.0,2026-01-10 09:22:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1286,1,2,700.0,2026-01-10 09:43:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1287,1,1,700.0,2026-01-10 10:05:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1288,1,1,700.0,2026-01-10 10:21:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1289,1,1,700.0,2026-01-10 10:24:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1290,1,1,700.0,2026-01-10 10:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1291,1,2,700.0,2026-01-10 10:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1292,1,1,819.0,2026-01-10 10:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1293,1,2,700.0,2026-01-10 11:00:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1294,1,1,890.0,2026-01-10 11:06:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1295,1,1,700.0,2026-01-10 11:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1296,1,2,700.0,2026-01-10 11:21:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1297,1,2,700.0,2026-01-10 11:25:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1298,1,1,700.0,2026-01-10 11:33:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1299,1,1,700.0,2026-01-10 11:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1300,1,2,969.0,2026-01-10 11:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1301,1,2,700.0,2026-01-10 11:51:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1302,1,1,930.0,2026-01-10 11:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1303,1,1,700.0,2026-01-10 11:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1304,1,2,700.0,2026-01-10 12:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1305,1,1,950.0,2026-01-10 12:07:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1306,1,1,700.0,2026-01-10 12:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1307,1,1,950.0,2026-01-10 12:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1308,1,1,700.0,2026-01-10 12:11:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1309,1,1,700.0,2026-01-10 12:15:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1310,1,1,910.0,2026-01-10 12:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1311,1,1,850.0,2026-01-10 12:22:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1312,1,1,700.0,2026-01-10 12:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1313,1,1,700.0,2026-01-10 12:31:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1314,1,2,890.0,2026-01-10 12:31:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1315,1,2,830.0,2026-01-10 12:34:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1316,1,2,700.0,2026-01-10 12:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
1317,1,1,1030.0,2026-01-10 12:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1318,1,1,700.0,2026-01-10 12:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1319,1,1,700.0,2026-01-10 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1320,1,1,930.0,2026-01-10 12:45:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1321,1,1,700.0,2026-01-10 12:45:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
1322,1,1,950.0,2026-01-10 12:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
